image,px,py
05_000314.jpg,220.5753173828125,171.7840175628662
05_000315.jpg,221.33041381835938,172.1977424621582
05_000316.jpg,221.33041381835938,172.1977424621582
05_000317.jpg,220.8895034790039,171.83181953430176
05_000318.jpg,220.8895034790039,171.83181953430176
05_000320.jpg,221.25888442993164,172.61905670166016
05_000321.jpg,221.25888442993164,172.61905670166016
05_000324.jpg,218.9176025390625,171.69647789001465
05_000325.jpg,219.32458114624023,171.93737030029297
05_000326.jpg,221.21037673950195,172.91072845458984
05_000327.jpg,221.21037673950195,172.91072845458984
05_000328.jpg,222.51794052124023,172.92890167236328
05_000329.jpg,222.51794052124023,172.92890167236328
05_000330.jpg,222.02145385742188,172.99501037597656
05_000331.jpg,219.42266464233398,172.09418106079102
05_000332.jpg,219.42266464233398,172.09418106079102
05_000333.jpg,222.4624900817871,173.4809799194336
05_000334.jpg,222.4624900817871,173.4809799194336
05_000335.jpg,222.08052825927734,172.71468353271484
05_000336.jpg,222.13634490966797,172.7911834716797
05_000337.jpg,222.13634490966797,172.7911834716797
05_000338.jpg,222.14392852783203,173.30513763427734
06_000349.jpg,230.73344039916992,174.38753128051758
06_000350.jpg,231.62554550170898,174.51560974121094
06_000351.jpg,231.62554550170898,174.51560974121094
06_000352.jpg,232.11361694335938,174.8921127319336
06_000353.jpg,232.11361694335938,174.8921127319336
06_000354.jpg,234.3212432861328,176.32941436767578
06_000355.jpg,234.3816261291504,176.3868522644043
06_000356.jpg,234.3816261291504,176.3868522644043
06_000357.jpg,234.20359802246094,176.37088012695312
06_000358.jpg,234.20359802246094,176.37088012695312
06_000359.jpg,232.80112075805664,176.11262130737305
06_000360.jpg,233.15347290039062,176.09754943847656
06_000361.jpg,233.15347290039062,176.09754943847656
06_000362.jpg,232.69091033935547,175.72835159301758
06_000363.jpg,232.7778663635254,175.83095169067383
06_000364.jpg,232.7778663635254,175.83095169067383
06_000365.jpg,232.94290161132812,175.60993576049805
06_000366.jpg,232.94290161132812,175.60993576049805
06_000367.jpg,232.98823165893555,175.66601181030273
06_000368.jpg,233.35203170776367,175.93230056762695
06_000369.jpg,233.35203170776367,175.93230056762695
06_000370.jpg,232.77485275268555,175.85086059570312
06_000371.jpg,232.77485275268555,175.85086059570312
06_000372.jpg,233.38317489624023,175.83308792114258
06_000373.jpg,232.9536895751953,175.81885147094727
06_000374.jpg,232.92633056640625,175.66901779174805
06_000375.jpg,232.92633056640625,175.66901779174805
06_000376.jpg,233.02339935302734,175.6129913330078
06_000377.jpg,233.02339935302734,175.6129913330078
06_000378.jpg,233.11954498291016,175.87076950073242
06_000379.jpg,232.8143310546875,175.83041381835938
06_000380.jpg,232.8143310546875,175.83041381835938
06_000381.jpg,232.99699783325195,175.89226531982422
06_000382.jpg,232.99699783325195,175.89226531982422
06_000384.jpg,233.31040573120117,175.8920135498047
06_000385.jpg,233.31040573120117,175.8920135498047
06_000386.jpg,233.4277114868164,175.80150985717773
06_000387.jpg,233.14488220214844,175.7233123779297
06_000388.jpg,233.14488220214844,175.7233123779297
06_000389.jpg,232.9076156616211,175.84758758544922
06_000390.jpg,232.9076156616211,175.84758758544922
06_000391.jpg,233.29115676879883,175.78303909301758
06_000392.jpg,185.36344146728516,156.98108673095703
06_000393.jpg,185.36344146728516,156.98108673095703
06_000394.jpg,233.6396598815918,175.7402801513672
06_000395.jpg,233.6396598815918,175.7402801513672
06_000396.jpg,232.8098487854004,175.33507919311523
06_000397.jpg,233.03448104858398,175.62071990966797
06_000398.jpg,232.7704200744629,175.51366424560547
06_000399.jpg,232.7704200744629,175.51366424560547
06_000400.jpg,232.85926818847656,175.58463287353516
06_000401.jpg,232.85926818847656,175.58463287353516
06_000402.jpg,232.9727783203125,175.5804901123047
06_000403.jpg,233.3693389892578,175.787841796875
06_000404.jpg,233.3693389892578,175.787841796875
06_000405.jpg,233.30833053588867,175.75733947753906
06_000406.jpg,233.30833053588867,175.75733947753906
06_000407.jpg,232.74676132202148,175.60875701904297
06_000408.jpg,232.86440658569336,175.8191795349121
07_000419.jpg,215.5300064086914,145.7779998779297
07_000420.jpg,225.80962753295898,175.81221771240234
07_000421.jpg,225.69811248779297,175.68046188354492
07_000422.jpg,226.73184204101562,176.27696228027344
07_000423.jpg,226.73184204101562,176.27696228027344
07_000424.jpg,225.1814727783203,175.88258361816406
07_000425.jpg,225.1814727783203,175.88258361816406
07_000426.jpg,224.61837768554688,175.66574096679688
07_000427.jpg,223.96196746826172,176.0108642578125
07_000428.jpg,223.96196746826172,176.0108642578125
07_000429.jpg,224.5284309387207,175.98966217041016
07_000430.jpg,224.5284309387207,175.98966217041016
07_000431.jpg,224.5485076904297,175.49047088623047
07_000432.jpg,225.3917236328125,175.98459243774414
07_000433.jpg,225.3917236328125,175.98459243774414
07_000435.jpg,225.47691345214844,175.0856704711914
07_000436.jpg,225.47691345214844,175.0856704711914
07_000437.jpg,224.13244247436523,175.5925064086914
07_000438.jpg,224.13244247436523,175.5925064086914
07_000439.jpg,226.1558494567871,175.46721267700195
07_000440.jpg,209.0482635498047,170.56050491333008
07_000441.jpg,209.0482635498047,170.56050491333008
07_000442.jpg,225.0726203918457,175.3336524963379
07_000443.jpg,225.0726203918457,175.3336524963379
07_000444.jpg,225.75147247314453,175.43181991577148
07_000445.jpg,224.33837127685547,175.51765823364258
07_000446.jpg,224.74337768554688,174.84420013427734
07_000447.jpg,224.74337768554688,174.84420013427734
07_000448.jpg,213.38082122802734,137.0169973373413
07_000449.jpg,213.38082122802734,137.0169973373413
07_000450.jpg,224.13063049316406,175.2864761352539
07_000451.jpg,218.26132202148438,137.97253513336182
07_000452.jpg,218.26132202148438,137.97253513336182
07_000453.jpg,225.40371322631836,174.72437286376953
07_000454.jpg,225.40371322631836,174.72437286376953
07_000455.jpg,224.26376724243164,175.13550186157227
07_000456.jpg,223.9545021057129,174.9052734375
07_000457.jpg,223.9545021057129,174.9052734375
07_000458.jpg,223.8625717163086,175.19986724853516
07_000459.jpg,224.33273315429688,174.89283752441406
07_000460.jpg,224.33273315429688,174.89283752441406
07_000461.jpg,215.09706497192383,156.67709159851074
07_000462.jpg,215.09706497192383,156.67709159851074
07_000463.jpg,213.52088928222656,141.9548201560974
07_000464.jpg,224.98071670532227,174.80771255493164
07_000465.jpg,224.98071670532227,174.80771255493164
07_000466.jpg,223.64047622680664,175.01533889770508
07_000467.jpg,223.64047622680664,175.01533889770508
07_000468.jpg,223.3338165283203,174.98052215576172
07_000469.jpg,224.23953247070312,174.78082656860352
07_000470.jpg,223.6878204345703,175.21550750732422
07_000471.jpg,223.6878204345703,175.21550750732422
07_000472.jpg,224.283935546875,174.87964248657227
07_000473.jpg,224.283935546875,174.87964248657227
07_000474.jpg,224.46697616577148,174.7246551513672
07_000475.jpg,207.99520111083984,133.7271671295166
07_000476.jpg,207.99520111083984,133.7271671295166
07_000477.jpg,223.2080421447754,174.56351852416992
08_000488.jpg,220.0985107421875,175.41426467895508
08_000489.jpg,220.0985107421875,175.41426467895508
08_000490.jpg,222.14409637451172,175.74505615234375
08_000491.jpg,222.14409637451172,175.74505615234375
08_000492.jpg,221.5687141418457,175.7696647644043
08_000493.jpg,221.00154495239258,175.37945175170898
08_000494.jpg,246.5390167236328,163.46818733215332
08_000495.jpg,246.5390167236328,163.46818733215332
08_000499.jpg,219.80437469482422,175.3956184387207
08_000500.jpg,219.80437469482422,175.3956184387207
08_000501.jpg,217.5908203125,175.55591201782227
08_000502.jpg,217.5908203125,175.55591201782227
08_000503.jpg,216.5820198059082,175.95003509521484
08_000504.jpg,220.14047622680664,176.28251266479492
08_000505.jpg,220.14047622680664,176.28251266479492
08_000506.jpg,216.68000411987305,176.03130722045898
08_000507.jpg,219.34998321533203,176.48381423950195
08_000508.jpg,219.34998321533203,176.48381423950195
08_000509.jpg,216.6500244140625,175.92663192749023
08_000510.jpg,216.6500244140625,175.92663192749023
08_000512.jpg,219.40011596679688,176.4399070739746
08_000513.jpg,219.40011596679688,176.4399070739746
08_000514.jpg,204.9545555114746,140.03061389923096
08_000515.jpg,204.9545555114746,140.03061389923096
08_000518.jpg,216.44085693359375,175.66214752197266
08_000519.jpg,216.44085693359375,175.66214752197266
08_000520.jpg,204.34986686706543,157.15826034545898
08_000521.jpg,204.34986686706543,157.15826034545898
08_000523.jpg,235.11452102661133,176.2994270324707
08_000524.jpg,235.11452102661133,176.2994270324707
08_000527.jpg,219.64280319213867,175.91475677490234
08_000528.jpg,190.4056520462036,157.58397483825684
08_000529.jpg,190.4056520462036,157.58397483825684
08_000530.jpg,218.47025680541992,176.1420021057129
08_000531.jpg,215.91234970092773,175.63440704345703
08_000532.jpg,215.91234970092773,175.63440704345703
08_000533.jpg,219.22219848632812,175.98419952392578
08_000534.jpg,219.22219848632812,175.98419952392578
08_000538.jpg,176.23125457763672,156.28479766845703
08_000539.jpg,176.23125457763672,156.28479766845703
08_000540.jpg,216.3032569885254,175.68285751342773
08_000542.jpg,216.34429168701172,175.69823837280273
08_000543.jpg,216.34429168701172,175.69823837280273
08_000544.jpg,216.2232551574707,175.76261520385742
08_000545.jpg,216.2232551574707,175.76261520385742
08_000546.jpg,216.19183349609375,175.66017150878906
